product_type,attributes,UMP,Seller - Required vs Optional
CAMERA_DIGITAL,specific_uses_for_product,,Optional
CLEANING_BRUSH,specific_uses_for_product,,Optional
COFFEE_MAKER,specific_uses_for_product,,Optional
DISHWARE_BOWL,specific_uses_for_product,,Optional
DRINKING_CUP,specific_uses_for_product,,Optional
ELECTRONIC_ADAPTER,specific_uses_for_product,,Optional
FIGURINE,specific_uses_for_product,,Optional
TOOTHBRUSH_HOLDER,special_feature,,Optional
GRAPHIC_TABLET,specific_uses_for_product,,Optional
HARDWARE_HANDLE,specific_uses_for_product,,Optional
TOOTHBRUSH,material_feature,,Optional
TOOTHBRUSH,special_feature,,Optional
HEADPHONES,specific_uses_for_product,,Required
LIGHT_BULB,specific_uses_for_product,,Optional
LIGHT_FIXTURE,specific_uses_for_product,,Optional
MEDICAL_TEST_STRIP,specific_uses_for_product,,Optional
MEDICATION,specific_uses_for_product,,Optional
MONITOR,specific_uses_for_product,,Optional
NIGHTGOWN_NIGHTSHIRT,specific_uses_for_product,,Optional
PAINT,specific_uses_for_product,,Required
PET_FOOD,specific_uses_for_product,,Optional
SHIRT,specific_uses_for_product,,Optional
SHOES,specific_uses_for_product,,Required
TABLE,specific_uses_for_product,,Optional
TOASTER,specific_uses_for_product,,Optional
TOWEL,pattern,,Required
TOOTHBRUSH,specific_uses_for_product,,Required
UMBRELLA,specific_uses_for_product,,Optional
VEHICLE_LIGHT_ASSEMBLY,specific_uses_for_product,,Optional
TOY_BUILDING_BLOCK,manufacturer_minimum_age,,Required
VEHICLE_LIGHT_BULB,specific_uses_for_product,,Optional
TOY_BUILDING_BLOCK,special_feature,,Optional
TOY_BUILDING_BLOCK,sub_brand,,Optional
VITAMIN,specific_uses_for_product,,Optional
VIVARIUM,specific_uses_for_product,,Required
WINDOW_SHADE,specific_uses_for_product,,Optional
AIR_PURIFIER,specification_met,,Optional
STROLLER,specification_met,,Optional
ELECTRIC_FAN,speed,,Optional
APPAREL_BELT,sport_type,,Optional
ORTHOPEDIC_BRACE,sport_type,,Optional
SHOES,sport_type,,Optional
TOY_FIGURE,language,,Required
SKIRT,sport_type,,Optional
TOY_FIGURE,manufacturer_minimum_age,,Required
SOCKS,sport_type,,Optional
TENT,sport_type,,Optional
PRINTER,standard_output_sheet_capacity,,Optional
AIR_CONDITIONER,start_year,,Optional
DRAIN_OPENER_SUBSTANCE,state_of_matter,,Optional
WOUND_DRESSING,sterility_rating,,Optional
TOY_FIGURE,special_feature,,Optional
TOY_FIGURE,sub_brand,,Optional
CEREAL,storage_instructions,,Optional
WATER,storage_instructions,,Optional
DESK,storage_volume,,Optional
ELECTRONIC_WIRE,strands,,Optional
HANDBAG,strap_length,,Optional
TOTE_BAG,strap_length,,Optional
WATCH,strap_type,,Optional
ABIS_BOOK,street_date,,Optional
STROLLER,stroller_seat_weight,,Optional
STROLLER,stroller_type,,Optional
ART_CRAFT_KIT,subject_character,,Optional
TOY_SLIME,manufacturer_minimum_age,,Required
BACKPACK,subject_character,,Optional
TOY_SLIME,special_feature,,Optional
BALLOON,subject_character,,Optional
BANNER,subject_character,,Optional
TOY_VEHICLE_SET,manufacturer_maximum_age,,Required
TOY_VEHICLE_SET,manufacturer_minimum_age,,Required
BICYCLE,subject_character,,Optional
CHAIR,subject_character,,Optional
CHARM,subject_character,,Optional
GIFT_WRAP,subject_character,,Optional
HANGING_ORNAMENT,subject_character,,Optional
LAMP,subject_character,,Optional
MEAL_HOLDER,subject_character,,Optional
TOY_VEHICLE_SET,sub_brand,,Optional
NECKLACE,subject_character,,Optional
PAJAMAS,subject_character,,Optional
PET_TOY,subject_character,,Optional
RUG,subject_character,,Optional
SCULPTURE,subject_character,,Optional
SOFA,subject_character,,Optional
STICKER_DECAL,subject_character,,Optional
SUNGLASSES,subject_character,,Optional
TABLETOP_GAME,subject_character,,Optional
UMBRELLA,subject_character,,Optional
WALL_ART,subject_character,,Optional
COSMETIC_POWDER,sun_protection,,Optional
SUNSCREEN,sun_protection_factor,,Required
BRA,support_level,,Optional
CAMERA_DIGITAL,supported_audio_format,,Optional
CAMERA_DIGITAL,supported_image_format,,Optional
SEALANT,supported_standards,,Optional
PRINTER,supports_dual_sided_printing,,Optional
BROOM,surface_recommendation,,Optional
CLEANING_BRUSH,surface_recommendation,,Optional
FURNITURE_FLOOR_PROTECTOR,surface_recommendation,,Optional
UTILITY_SPONGE,surface_recommendation,,Optional
SOFA,suspension_type,,Optional
KEYBOARDS,switch_type,,Optional
NOTEBOOK_COMPUTER,system_ram_type,,Optional
UNINTERRUPTIBLE_POWER_SUPPLY,material,,Required
TABLE,table_design,,Optional
TABLE,table_extension_mechanism,,Optional
DESK,tabletop_thickness,,Optional
TABLE,tabletop_thickness,,Optional
DEHUMIDIFIER,tank_volume,,Optional
PUMP_SPRAYER,tank_volume,,Optional
UNMANNED_AERIAL_VEHICLE,special_feature,,Optional
VIVARIUM,tank_volume,,Optional
AIR_MATTRESS,target_audience,,Optional
APPAREL_HEAD_NECK_COVERING,target_audience,,Optional
DISPLAY_ALBUM,target_audience,,Optional
GREETING_CARD,target_audience,,Optional
HANGING_ORNAMENT,target_audience,,Optional
JUMP_ROPE,target_audience,,Optional
UTILITY_SPONGE,special_feature,,Optional
MARKING_PEN,target_audience,,Optional
TOOTH_CLEANING_AGENT,target_audience,,Optional
TOY_GUN,target_audience,,Optional
TREADMILL,target_audience,,Required
BEDDING_SET,target_gender,,Optional
CAMERA_DIGITAL,target_gender,,Optional
CELLULAR_PHONE_CASE,target_gender,,Optional
CHARM,target_gender,,Optional
CURTAIN,target_gender,,Optional
DESK,target_gender,,Optional
HAIRBAND,target_gender,,Optional
HEADPHONES,target_gender,,Optional
MEAL_HOLDER,target_gender,,Optional
NECKLACE,target_gender,,Optional
ORTHOPEDIC_BRACE,target_gender,,Optional
PET_APPAREL,target_gender,,Optional
VACUUM_CLEANER,style,,Required
PROTEIN_SUPPLEMENT_POWDER,target_gender,,Optional
RUG,target_gender,,Optional
VASE,pattern,,Required
SAFETY_MASK,target_gender,,Optional
VASE,special_feature,,Optional
SHOE_INSERT,target_gender,,Optional
SPEAKERS,target_gender,,Optional
TENT,target_gender,,Optional
TOYS_AND_GAMES,target_gender,,Optional
WATCH_BAND,target_gender,,Optional
ANIMAL_COLLAR,target_species,,Optional
VEHICLE_HORN,color,,Required
LEASH,target_species,,Optional
PESTICIDE,target_species,,Optional
BLOOD_PRESSURE_MONITOR,target_use_body_part,,Optional
MEDICATION,target_use_body_part,,Optional
SHOE_INSERT,target_use_body_part,,Optional
THERAPEUTIC_THERMAL_COMPRESS,target_use_body_part,,Optional
BACKPACK,team_name,,Required
BANNER,team_name,,Required
BLANKET,team_name,,Required
HAT,team_name,,Required
KEYCHAIN,team_name,,Required
KICK_SCOOTER,team_name,,Required
PET_APPAREL,team_name,,Required
PUZZLES,team_name,,Required
VEHICLE_MIRROR,color,,Required
RECREATION_BALL,team_name,,Required
RUG,team_name,,Required
SPORT_HELMET,team_name,,Required
SPORT_RACKET,team_name,,Required
SWEATBAND,team_name,,Required
TOY_FIGURE,team_name,,Required
TENT,tent_design,,Optional
AUTO_BATTERY,terminal_type,,Optional
ELECTRONIC_SWITCH,terminal_type,,Required
BACKPACK,theme,,Optional
BEDDING_SET,theme,,Optional
BICYCLE,theme,,Optional
BRACELET,theme,,Optional
CHAIR,theme,,Optional
CHARM,theme,,Optional
DECORATIVE_PILLOW_COVER,theme,,Optional
DRINKING_CUP,theme,,Required
EARRING,theme,,Optional
ELECTRONIC_DEVICE_SKIN,theme,,Optional
FIDGET_TOY,theme,,Optional
FURNITURE_LINER,theme,,Optional
HAT,theme,,Optional
JEWELRY_SET,theme,,Optional
LIGHT_BULB,theme,,Optional
NECKLACE,theme,,Optional
NON_RIDING_TOY_VEHICLE,theme,,Required
PAJAMAS,theme,,Optional
VIDEO_PROJECTOR,color,,Required
PET_APPAREL,theme,,Optional
PET_TOY,theme,,Optional
VIDEO_PROJECTOR,special_feature,,Optional
PICTURE_FRAME,theme,,Optional
PLAY_WORKSTATION,theme,,Optional
PORTABLE_ELECTRONIC_DEVICE_STAND,theme,,Optional
RUG,theme,,Optional
SCIENCE_FUNDAMENTALS_KIT,theme,,Optional
SHOES,theme,,Optional
SKATEBOARD,theme,,Optional
SLIPPER,theme,,Optional
SOCKS,theme,,Optional
SOFA,theme,,Optional
SPINNING_TOY_TOP,theme,,Optional
SUITCASE,theme,,Optional
TABLE,theme,,Optional
TOY_FIGURE,theme,,Optional
WATCH,theme,,Optional
DESK,tools_recommended_for_assembly,,Optional
VIVARIUM,special_feature,,Optional
TOOTHBRUSH,toothbrush_head_shape,,Optional
SHIRT,top_style,,Optional
BRACELET,total_diamond_weight,,Required
SNACK_FOOD_BAR,total_eaches,,Optional
PRINTER,total_ethernet_ports,,Optional
SPEAKERS,total_ethernet_ports,,Optional
AV_RECEIVER,total_hdmi_ports,,Optional
PERSONAL_COMPUTER,total_hdmi_ports,,Optional
PROTEIN_SUPPLEMENT_POWDER,total_servings_per_container,,Optional
VINEGAR,total_servings_per_container,,Optional
KEYBOARDS,total_usb_2_0_ports,,Optional
PRINTER,total_usb_2_0_ports,,Optional
WALLET,pattern,,Required
PRINTER,total_usb_3_0_ports,,Optional
MULTIPORT_HUB,total_usb_ports,,Optional
PERSONAL_COMPUTER,total_usb_ports,,Optional
PRINTER,total_usb_ports,,Optional
VACUUM_CLEANER,total_usb_ports,,Optional
CAMERA_DIGITAL,touch_screen_type,,Optional
TOWEL,towel_form_type,,Optional
TOY_FIGURE,toy_figure_type,,Optional
TRAY,tray_type,,Optional
ELECTRIC_CIRCUIT_TESTING_DEVICE,upper_temperature_rating,,Optional
NOTEBOOK_COMPUTER,usb_port_quantity,,Optional
DAIRY_BASED_CHEESE,variety,,Optional
WASTE_BAG,material_feature,,Optional
TELEVISION,vesa_mount_standard,,Optional
CAMCORDER,video_capture_format,,Required
WASTE_BAG,scent,,Required
CAMCORDER,video_capture_resolution,,Optional
SURVEILLANCE_RECORDER_SYSTEM,video_capture_resolution,,Optional
WATCH_BAND,special_feature,,Optional
TABLET_COMPUTER,video_capture_resolution,,Optional
UNMANNED_AERIAL_VEHICLE,video_capture_resolution,,Optional
AV_RECEIVER,video_encoding,,Optional
TELEVISION,video_encoding,,Optional
VIDEO_CARD,video_output_interface,,Optional
CAMERA_DIGITAL,viewfinder_coverage_percentage,,Optional
CAMERA_DIGITAL,viewfinder_magnification,,Optional
CAMCORDER,viewing_angle,,Optional
MONITOR,viewing_angle,,Optional
MACHINE_LUBRICANT,viscosity,,Optional
BICYCLE,voltage,,Optional
COUNTERTOP_BURNER,voltage,,Optional
EPILATOR,voltage,,Optional
FLASHLIGHT,voltage,,Optional
POWER_INVERTER,voltage,,Optional
ROTARY_TOOL,voltage,,Optional
SAW,voltage,,Optional
VEHICLE_LIGHT_BULB,voltage,,Optional
WATER_PUMP,voltage,,Optional
MONITOR,warranty_description,,Required
STROLLER,warranty_description,,Optional
TOY_FIGURE,warranty_description,,Optional
CAMERA_DIGITAL,warranty_type,,Optional
DESK,warranty_type,,Optional
MONITOR,warranty_type,,Optional
NOTEBOOK_COMPUTER,warranty_type,,Optional
POWER_BANK,warranty_type,,Optional
PRINTER,warranty_type,,Optional
RUG,warranty_type,,Optional
SAW,warranty_type,,Optional
SOFA,warranty_type,,Optional
WEIGH_SCALE,special_feature,,Required
WATCH_BAND,watch_band_design,,Optional
CAMERA_DIGITAL,water_resistance_depth,,Optional
WIND_CHIME,style,,Required
BICYCLE_LIGHT,water_resistance_level,,Optional
CAMERA_DIGITAL,water_resistance_level,,Optional
EPILATOR,water_resistance_level,,Optional
KEYBOARDS,water_resistance_level,,Optional
RUG,water_resistance_level,,Optional
SCREEN_PROTECTOR,water_resistance_level,,Optional
TENT,water_resistance_technology,,Optional
BICYCLE,wattage,,Optional
CHARGING_ADAPTER,wattage,,Optional
COUNTERTOP_BURNER,wattage,,Optional
ELECTRIC_FOOD_MILL_GRINDER,wattage,,Optional
POWER_INVERTER,wattage,,Optional
PRESSURE_COOKER,wattage,,Optional
VEHICLE_LIGHT_ASSEMBLY,wattage,,Optional
WOUND_DRESSING,material_feature,,Optional
VEHICLE_LIGHT_BULB,wattage,,Optional
FLASHLIGHT,white_brightness,,Optional
NETWORKING_ROUTER,wireless_comm_standard,,Optional
WRENCH,color,,Required
PERSONAL_COMPUTER,wireless_comm_standard,,Optional
SECURITY_CAMERA,wireless_communication_technology,,Optional
CELLULAR_PHONE,wireless_network_technology,,Optional
PERSONAL_COMPUTER,wireless_network_technology,,Optional
DESK,working_surface_diagonal_length,,Optional
CAMERA_DIGITAL,write_speed,,Optional
WRITING_INSTRUMENT,writing_instrument_form,,Optional
CAMERA_LENSES,zoom_ratio,,Optional
ABDOMINAL_EXERCISER,item_length_width_height,,Required
ABIS_BOOK,item_dimensions,,Required
ABIS_BOOK,item_weight,,Required
ABRASIVES,item_dimensions,,Required
ADHESIVE_TAPES,item_length_width_thickness,,Optional
AIR_CONDITIONER,item_depth_width_height,,Required
AIR_FRYER,item_depth_width_height,,Required
AIR_MATTRESS,item_length_width_thickness,,Required
AIR_PUMP,item_length_width_height,,Required
AIR_PURIFIER,item_depth_width_height,,Required
ANIMAL_CAGE,item_length_width_height,,Required
ANIMAL_COLLAR,item_length_width,,Required
APPAREL_HEAD_NECK_COVERING,item_dimensions,,Required
AREA_DEODORIZER,item_dimensions,,Required
AROMA_DIFFUSER,country_of_origin,,Required
ART_CRAFT_KIT,item_dimensions,,Required
ART_CRAFT_KIT,item_weight,,Required
ART_MEDIA_PAPER,item_length_width,,Required
ARTIFICIAL_PLANT,item_depth_width_height,,Required
ARTIFICIAL_PLANT,item_weight,,Required
AUTO_BATTERY,item_depth_width_height,,Required
AUTO_KEY_SHELL,item_length_width,,Required
AUTO_OIL,container.type,,Optional
BABY_FORMULA,nutritional_info.protein,,Optional
BABY_FORMULA,nutritional_info.serving_description,,Optional
BABY_JUMPER_WALKER,item_length_width_height,,Required
BABY_RATTLE,item_dimensions,,Required
BABY_SEAT,item_depth_width_height,,Required
BACKPACK,country_of_origin,,Required
BACKPACK,item_depth_width_height,,Required
BAKING_CHOCOLATE,nutritional_info.serving_description,,Optional
BAKING_PAN,item_depth_width_height,,Required
BALLOON,included_components,,Required
BALLOON,item_dimensions,,Required
BALLOON,unit_count,,Optional
BANNER,item_length_width,,Required
BARBECUE_GRILL,handle.material,,Optional
BARBECUE_GRILL,item_depth_width_height,,Required
BARBECUE_GRILL,item_dimensions,,Required
BARBELL,item_length_width,,Required
BARBELL,shaft.diameter,,Optional
BARBELL,shaft.length,,Optional
BASKET,item_depth_width_height,,Required
BASSINET,item_length_width_height,,Required
BATHING_SPONGE,item_dimensions,,Required
BATHTUB,item_length_width_height,,Required
BATTERY,unit_count,,Optional
BEAN_BAG_CHAIR,item_depth_width_height,,Optional
BED_FRAME,item_length_width_height,,Required
BED,item_length_width_height,,Required
BED,weight_capacity.maximum,,Optional
BED,upholstery.fabric_type,,Optional
BENCH,furniture_leg.style,,Optional
BICYCLE_LIGHT,item_length_width_height,,Required
BICYCLE,country_of_origin,,Required
BICYCLE,wheel.width,,Optional
BLADED_FOOD_PEELER,item_length_width,,Required
BLANK_BOOK,cover.material,,Optional
BLANK_BOOK,item_length_width_thickness,,Required
BLANKET,item_length_width,,Required
BLUE_LIGHT_BLOCKING_EYEGLASSES,included_components,,Optional
BLUE_LIGHT_BLOCKING_EYEGLASSES,lens.width,,Required
BOARD_GAME,country_of_origin,,Required
BOARD_GAME,item_length_width,,Required
BODY_POSITIONER,item_length_width_height,,Required
BONDING_ADHESIVES,container.type,,Optional
BONDING_ADHESIVES,country_of_origin,,Required
BOOT,insole.material,,Optional
BOTTLE,item_width_height,,Required
BRACELET,item_length,,Required
BROOM,bristle.material,,Optional
BROOM,handle.material,,Optional
BROOM,included_components,,Optional
BROOM,item_width_height,,Required
BUCKET,item_length_width_height,,Required
CABINET,country_of_origin,,Required
CABINET,door.style,,Optional
CABINET,handle.material,,Optional
CABINET,item_depth_width_height,,Required
CABINET,weight_capacity.maximum,,Optional
CABINET,top.material,,Optional
CADDY,item_depth_width_height,,Required
CAKE_TOPPER,item_width_height,,Required
CAMCORDER,country_of_origin,,Required
CAMCORDER,flash_memory.type,,Optional
CAMCORDER,photo_sensor.size,,Optional
CAMCORDER,photo_sensor.technology,,Required
CAMERA_CONTINUOUS_LIGHT,battery.average_life,,Optional
CAMERA_CONTINUOUS_LIGHT,item_length_width_height,,Required
CAMERA_DIGITAL,aperture.modes,,Optional
CAMERA_DIGITAL,battery.capacity,,Optional
CAMERA_DIGITAL,battery.description,,Optional
CAMERA_DIGITAL,battery.weight,,Required
CAMERA_DIGITAL,camera_lens.description,,Optional
CAMERA_DIGITAL,flash_memory.type,,Optional
CAMERA_DIGITAL,photo_sensor.size,,Required
CAMERA_FILM,item_dimensions,,Optional
CAMERA_LENSES,camera_lens.description,,Optional
CAMERA_LENSES,lens.fixed_focal_length,,Optional
CAMERA_SUPPORT,item_depth_width_height,,Required
CAMERA_TRIPOD,weight_capacity.maximum,,Optional
CANDLE_HOLDER,item_length_width_height,,Required
CANDLE,container.material,,Optional
CANDLE,country_of_origin,,Required
CANDLE,item_weight,,Required
CANDLE,item_width_height,,Required
CANDY,container.type,,Optional
CANDY,country_of_origin,,Required
CARRIER_BAG_CASE,item_length_width_height,,Required
CELLULAR_PHONE,battery.average_life,,Optional
CELLULAR_PHONE,battery.capacity,,Optional
CELLULAR_PHONE,battery.description,,Optional
CELLULAR_PHONE,cpu_model.family,,Optional
CELLULAR_PHONE,country_of_origin,,Required
CELLULAR_PHONE,ram_memory.installed_size,,Optional
CEREAL,nutritional_info.energy,,Optional
CHAINSAW,item_length_width_height,,Required
CHAIR,country_of_origin,,Required
CHAIR,item_depth_width_height,,Required
CHAIR,seat.back_interior_height,,Optional
CHAIR,unit_count,,Optional
CHARGING_ADAPTER,country_of_origin,,Required
CHARM,item_dimensions,,Required
CHARM,unit_count,,Optional
CHOPSTICK,item_length,,Required
CLEANING_BRUSH,item_length_width_height,,Required
CLOCK,display.type,,Optional
CLOCK,frame.material,,Optional
CLOCK,item_width_height,,Required
CLOTHES_HANGER,country_of_origin,,Required
CLOTHES_HANGER,item_width_height,,Required
CLOTHES_RACK,item_depth_width_height,,Required
COFFEE_MAKER,country_of_origin,,Required
COFFEE_MAKER,item_depth_width_height,,Required
COFFEE,certificate.type,,Optional
COFFEE,country_of_origin,,Required
COLLAPSIBLE_PLAY_STRUCTURE,item_depth_width_height,,Required
COMPUTER_PROCESSOR,cache_memory.installed_size,,Optional
COMPUTER_PROCESSOR,cpu_model.socket,,Optional
CONTAINER_LID,item_length_width,,Required
CONTROLLER,item_length_width_height,,Required
COOKING_CONTAINER,item_dimensions,,Required
COOKING_POT,item_depth_width_height,,Required
COSMETIC_CASE,item_length_width_height,,Required
COSTUME_OUTFIT,included_components,,Optional
COUNTERTOP_BURNER,item_depth_width_height,,Required
COUNTERTOP_FOOD_STEAMER,item_length_width_height,,Required
COUNTERTOP_GRIDDLE_APPLIANCE,item_depth_width_height,,Required
COUNTERTOP_OVEN,item_depth_width_height,,Required
CURTAIN,item_length_width,,Required
CUTTING_BOARD,item_length_width_thickness,,Required
DECORATIVE_CUTOUT,item_length_width,,Required
DECORATIVE_PILLOW_COVER,item_length_width,,Required
DECORATIVE_RIBBON_TRIM,item_length_width,,Required
DECORATIVE_SIGNAGE,item_length_width,,Required
DESK,country_of_origin,,Required
DESK,drawer.glide_mechanism,,Optional
DESK,frame.joint_type,,Optional
DESK,furniture_leg.material,,Optional
DESK,furniture_leg.style,,Optional
DESK,shelf.length,,Optional
DESK,shelf.width,,Optional
DESK,top.color,,Optional
DISC_GRINDER_TOOL,item_length_width_height,,Required
DISHWARE_PLATE,item_length_width_thickness,,Required
