Helper,product_type,sa_name,Rank,MP,completeness_weight,correctness_weight,normalization_weight,PT Scope,ASCS PT excluded,ASCS All excluded,Excluded,IDQ program PT overlap,IDQ program PT+Attribute overlap
STORAGE_HOOK-mounting_type,STORAGE_HOOK,mounting_type,5,1,8,8,8,1,0,0,0,1,0
STORAGE_HOOK-style,STORAGE_HOOK,style,6,1,4,4,4,1,0,0,0,1,0
STORAGE_HOOK-weight_capacity.maximum,STORAGE_HOOK,weight_capacity.maximum,7,1,4,4,4,1,0,0,0,1,0
STORAGE_HOOK-special_feature,STORAGE_HOOK,special_feature,8,1,4,4,4,1,0,0,0,1,0
STORAGE_HOOK-recommended_uses_for_product,STORAGE_HOOK,recommended_uses_for_product,9,1,4,4,4,1,0,0,0,1,0
STORAGE_HOOK-item_shape,STORAGE_HOOK,item_shape,10,1,4,4,4,1,0,0,0,1,0
STORAGE_HOOK-theme,STORAGE_HOOK,theme,11,1,2,2,2,1,0,0,0,1,0
STORAGE_HOOK-item_weight,STORAGE_HOOK,item_weight,12,1,2,2,2,1,0,1,1,1,0
STORAGE_HOOK-included_components,STORAGE_HOOK,included_components,13,1,2,2,2,1,0,0,0,1,0
STORAGE_HOOK-item_dimensions,STORAGE_HOOK,item_dimensions,14,1,2,2,2,1,0,0,0,1,0
STORAGE_HOOK-number_of_hooks,STORAGE_HOOK,number_of_hooks,15,1,2,2,2,1,0,0,0,1,0
STORAGE_HOOK-weight_capacity.minimum,STORAGE_HOOK,weight_capacity.minimum,16,1,1,1,1,1,0,0,0,1,0
STORAGE_HOOK-country_of_origin,STORAGE_HOOK,country_of_origin,17,1,1,1,1,1,0,1,1,1,0
STORAGE_HOOK-surface_recommendation,STORAGE_HOOK,surface_recommendation,18,1,1,1,1,1,0,0,0,1,0
STORAGE_HOOK-maximum_weight_recommendation,STORAGE_HOOK,maximum_weight_recommendation,19,1,1,1,1,1,0,0,0,1,0
STORAGE_HOOK-eu_spare_part_availability_duration,STORAGE_HOOK,eu_spare_part_availability_duration,24,1,1,1,1,1,0,0,0,1,0
STORAGE_HOOK-model_number,STORAGE_HOOK,model_number,25,1,1,1,1,1,0,0,0,1,0
STORAGE_RACK-material,STORAGE_RACK,material,1,1,8,8,8,1,0,0,0,1,1
STORAGE_RACK-color,STORAGE_RACK,color,2,1,8,8,8,1,0,0,0,1,1
STORAGE_RACK-special_feature,STORAGE_RACK,special_feature,3,1,8,8,8,1,0,0,0,1,0
STORAGE_RACK-item_depth_width_height,STORAGE_RACK,item_depth_width_height,4,1,8,8,8,1,0,0,0,1,0
STORAGE_RACK-shelf_type,STORAGE_RACK,shelf_type,5,1,4,4,4,1,0,0,0,1,0
STORAGE_RACK-number_of_shelves,STORAGE_RACK,number_of_shelves,6,1,4,4,4,1,0,0,0,1,1
STORAGE_RACK-room_type,STORAGE_RACK,room_type,7,1,4,4,4,1,0,0,0,1,0
STORAGE_RACK-finish_type,STORAGE_RACK,finish_type,8,1,4,4,4,1,0,0,0,1,1
STORAGE_RACK-is_assembly_required,STORAGE_RACK,is_assembly_required,9,1,4,4,4,1,0,0,0,1,1
STORAGE_RACK-mounting_type,STORAGE_RACK,mounting_type,10,1,4,4,4,1,0,0,0,1,1
STORAGE_RACK-recommended_uses_for_product,STORAGE_RACK,recommended_uses_for_product,11,1,2,2,2,1,0,0,0,1,0
STORAGE_RACK-included_components,STORAGE_RACK,included_components,12,1,2,2,2,1,0,0,0,1,0
STORAGE_RACK-country_of_origin,STORAGE_RACK,country_of_origin,13,1,2,2,2,1,0,1,1,1,0
STORAGE_RACK-item_weight,STORAGE_RACK,item_weight,14,1,2,2,2,1,0,1,1,1,0
STORAGE_RACK-brand,STORAGE_RACK,brand,15,1,1,1,1,1,0,1,1,1,0
STORAGE_RACK-style,STORAGE_RACK,style,16,1,1,1,1,1,0,0,0,1,0
STORAGE_RACK-eu_spare_part_availability_duration,STORAGE_RACK,eu_spare_part_availability_duration,23,1,1,1,1,1,0,0,0,1,0
STORAGE_RACK-shelf.weight_capacity,STORAGE_RACK,shelf.weight_capacity,24,1,1,1,1,1,0,0,0,1,0
STOVETOP_KETTLE-color,STOVETOP_KETTLE,color,1,1,8,8,8,1,0,0,0,0,0
STOVETOP_KETTLE-material,STOVETOP_KETTLE,material,2,1,8,8,8,1,0,0,0,0,0
STOVETOP_KETTLE-brand,STOVETOP_KETTLE,brand,3,1,8,8,8,1,0,1,1,0,0
STOVETOP_KETTLE-item_weight,STOVETOP_KETTLE,item_weight,4,1,4,4,4,1,0,1,1,0,0
STOVETOP_KETTLE-style,STOVETOP_KETTLE,style,5,1,4,4,4,1,0,0,0,0,0
STOVETOP_KETTLE-item_depth_width_height,STOVETOP_KETTLE,item_depth_width_height,6,1,4,4,4,1,0,0,0,0,0
STOVETOP_KETTLE-capacity,STOVETOP_KETTLE,capacity,7,1,4,4,4,1,0,0,0,0,0
STOVETOP_KETTLE-lid.material,STOVETOP_KETTLE,lid.material,8,1,4,4,4,1,0,0,0,0,0
STOVETOP_KETTLE-makes_whistling_sound,STOVETOP_KETTLE,makes_whistling_sound,9,1,4,4,4,1,0,0,0,0,0
STOVETOP_KETTLE-handle.material,STOVETOP_KETTLE,handle.material,10,1,4,4,4,1,0,0,0,0,0
STOVETOP_KETTLE-is_dishwasher_safe,STOVETOP_KETTLE,is_dishwasher_safe,11,1,2,2,2,1,0,0,0,0,0
STOVETOP_KETTLE-eu_spare_part_availability_duration,STOVETOP_KETTLE,eu_spare_part_availability_duration,105,1,1,1,1,1,0,0,0,0,0
STOVETOP_KETTLE-manufacture_year,STOVETOP_KETTLE,manufacture_year,422854292,1,1,1,1,1,0,0,0,0,0
STRENGTH_TRAINING_MACHINE-item_weight,STRENGTH_TRAINING_MACHINE,item_weight,1,1,8,8,8,1,0,1,1,1,0
STRENGTH_TRAINING_MACHINE-brand,STRENGTH_TRAINING_MACHINE,brand,2,1,8,8,8,1,0,1,1,1,0
STRENGTH_TRAINING_MACHINE-color,STRENGTH_TRAINING_MACHINE,color,3,1,4,4,4,1,0,0,0,1,1
STRENGTH_TRAINING_MACHINE-material,STRENGTH_TRAINING_MACHINE,material,4,1,4,4,4,1,0,0,0,1,1
STRENGTH_TRAINING_MACHINE-item_depth_width_height,STRENGTH_TRAINING_MACHINE,item_depth_width_height,5,1,4,4,4,1,0,0,0,1,0
STRENGTH_TRAINING_MACHINE-tension_level,STRENGTH_TRAINING_MACHINE,tension_level,6,1,4,4,4,1,0,0,0,1,0
STRENGTH_TRAINING_MACHINE-handle.type,STRENGTH_TRAINING_MACHINE,handle.type,7,1,4,4,4,1,0,0,0,1,1
STRENGTH_TRAINING_MACHINE-strap_type,STRENGTH_TRAINING_MACHINE,strap_type,8,1,4,4,4,1,0,0,0,1,0
STRENGTH_TRAINING_MACHINE-maximum_weight_recommendation,STRENGTH_TRAINING_MACHINE,maximum_weight_recommendation,9,1,4,4,4,1,0,0,0,1,0
STRENGTH_TRAINING_MACHINE-eu_spare_part_availability_duration,STRENGTH_TRAINING_MACHINE,eu_spare_part_availability_duration,105,1,4,4,4,1,0,0,0,1,0
STRING_LIGHT-color,STRING_LIGHT,color,1,1,8,8,8,1,0,0,0,1,1
STRING_LIGHT-brand,STRING_LIGHT,brand,2,1,8,8,8,1,0,1,1,1,0
STRING_LIGHT-indoor_outdoor_usage,STRING_LIGHT,indoor_outdoor_usage,3,1,8,8,8,1,0,0,0,1,0
STRING_LIGHT-special_feature,STRING_LIGHT,special_feature,4,1,8,8,8,1,0,0,0,1,0
STRING_LIGHT-light_source.type,STRING_LIGHT,light_source.type,5,1,8,8,8,1,0,0,0,1,1
STRING_LIGHT-power_source_type,STRING_LIGHT,power_source_type,6,1,8,8,8,1,0,0,0,1,1
STRING_LIGHT-light_color,STRING_LIGHT,light_color,7,1,8,8,8,1,0,0,0,1,0
STRING_LIGHT-cable.length,STRING_LIGHT,cable.length,8,1,8,8,8,1,0,0,0,1,0
STRING_LIGHT-theme,STRING_LIGHT,theme,9,1,4,4,4,1,0,0,0,1,0
STRING_LIGHT-occasion_type,STRING_LIGHT,occasion_type,10,1,4,4,4,1,0,0,0,1,0
STRING_LIGHT-style,STRING_LIGHT,style,11,1,4,4,4,1,0,0,0,1,0
STRING_LIGHT-material,STRING_LIGHT,material,12,1,4,4,4,1,0,0,0,1,1
STRING_LIGHT-color_temperature,STRING_LIGHT,color_temperature,13,1,4,4,4,1,0,0,0,1,0
STRING_LIGHT-controller_type,STRING_LIGHT,controller_type,14,1,4,4,4,1,0,0,0,1,0
STRING_LIGHT-connectivity_protocol,STRING_LIGHT,connectivity_protocol,15,1,4,4,4,1,0,0,0,1,0
STRING_LIGHT-connectivity_technology,STRING_LIGHT,connectivity_technology,16,1,4,4,4,1,0,0,0,1,0
STRING_LIGHT-model_number,STRING_LIGHT,model_number,17,1,2,2,2,1,0,0,0,1,0
STRING_LIGHT-number_of_light_sources,STRING_LIGHT,number_of_light_sources,18,1,2,2,2,1,0,0,0,1,0
STRING_LIGHT-voltage,STRING_LIGHT,voltage,19,1,2,2,2,1,0,0,0,1,0
STRING_LIGHT-bulb.shape_size,STRING_LIGHT,bulb.shape_size,20,1,2,2,2,1,0,0,0,1,0
STRING_LIGHT-wattage,STRING_LIGHT,wattage,21,1,2,2,2,1,0,0,0,1,1
STRING_LIGHT-bulb.base,STRING_LIGHT,bulb.base,22,1,2,2,2,1,0,0,0,1,0
STRING_LIGHT-included_components,STRING_LIGHT,included_components,23,1,2,2,2,1,0,0,0,1,0
STRING_LIGHT-item_weight,STRING_LIGHT,item_weight,24,1,2,2,2,1,0,1,1,1,0
STRING_LIGHT-number_of_items,STRING_LIGHT,number_of_items,25,1,1,1,1,1,0,0,0,1,0
STRING_LIGHT-white_brightness,STRING_LIGHT,white_brightness,26,1,1,1,1,1,0,0,0,1,0
STRING_LIGHT-item_dimensions,STRING_LIGHT,item_dimensions,27,1,1,1,1,1,0,0,0,1,0
STRING_LIGHT-control_method,STRING_LIGHT,control_method,28,1,1,1,1,1,0,0,0,1,0
STRING_LIGHT-water_resistance_level,STRING_LIGHT,water_resistance_level,32,1,1,1,1,1,0,0,0,1,0
STRING_LIGHT-wireless_communication_technology,STRING_LIGHT,wireless_communication_technology,33,1,1,1,1,1,0,0,0,1,0
STRING_LIGHT-eu_spare_part_availability_duration,STRING_LIGHT,eu_spare_part_availability_duration,35,1,1,1,1,1,0,0,0,1,0
STRING_LIGHT-num_batteries,STRING_LIGHT,num_batteries,36,1,1,1,1,1,0,1,1,1,0
STRING_LIGHT-seasons,STRING_LIGHT,seasons,37,1,1,1,1,1,0,0,0,1,0
STRING_TRIMMER-brand,STRING_TRIMMER,brand,1,1,8,8,8,1,0,1,1,0,0
STRING_TRIMMER-power_source_type,STRING_TRIMMER,power_source_type,2,1,8,8,8,1,0,0,0,0,0
STRING_TRIMMER-color,STRING_TRIMMER,color,3,1,4,4,4,1,0,0,0,0,0
STRING_TRIMMER-item_weight,STRING_TRIMMER,item_weight,5,1,4,4,4,1,0,1,1,0,0
STRING_TRIMMER-cutting_width,STRING_TRIMMER,cutting_width,6,1,4,4,4,1,0,0,0,0,0
STRING_TRIMMER-item_length_width,STRING_TRIMMER,item_length_width,7,1,4,4,4,1,0,0,0,0,0
STRING_TRIMMER-speed,STRING_TRIMMER,speed,8,1,4,4,4,1,0,0,0,0,0
STRING_TRIMMER-safety_warning,STRING_TRIMMER,safety_warning,9,1,4,4,4,1,0,0,0,0,0
STRING_TRIMMER-is_assembly_required,STRING_TRIMMER,is_assembly_required,10,1,4,4,4,1,0,0,0,0,0
STRING_TRIMMER-eu_spare_part_availability_duration,STRING_TRIMMER,eu_spare_part_availability_duration,105,1,4,4,4,1,0,0,0,0,0
STRING_TRIMMER-model_number,STRING_TRIMMER,model_number,106,1,1,1,1,1,0,0,0,0,0
STRINGED_INSTRUMENTS-brand,STRINGED_INSTRUMENTS,brand,1,1,8,8,8,1,0,1,1,0,0
STRINGED_INSTRUMENTS-size,STRINGED_INSTRUMENTS,size,2,1,8,8,8,1,0,0,0,0,0
STRINGED_INSTRUMENTS-color,STRINGED_INSTRUMENTS,color,3,1,8,8,8,1,0,0,0,0,0
STRINGED_INSTRUMENTS-item_dimensions,STRINGED_INSTRUMENTS,item_dimensions,4,1,4,4,4,1,0,0,0,0,0
STRINGED_INSTRUMENTS-top.material,STRINGED_INSTRUMENTS,top.material,5,1,4,4,4,1,0,0,0,0,0
STRINGED_INSTRUMENTS-back.material,STRINGED_INSTRUMENTS,back.material,6,1,4,4,4,1,0,0,0,0,0
STRINGED_INSTRUMENTS-string.material,STRINGED_INSTRUMENTS,string.material,7,1,4,4,4,1,0,0,0,0,0
STRINGED_INSTRUMENTS-finish_type,STRINGED_INSTRUMENTS,finish_type,8,1,4,4,4,1,0,0,0,0,0
STRINGED_INSTRUMENTS-instrument,STRINGED_INSTRUMENTS,instrument,9,1,4,4,4,1,0,0,0,0,0
STRINGED_INSTRUMENTS-item_weight,STRINGED_INSTRUMENTS,item_weight,10,1,4,4,4,1,0,1,1,0,0
STRINGED_INSTRUMENTS-operation_mode,STRINGED_INSTRUMENTS,operation_mode,11,1,2,2,2,1,0,0,0,0,0
STRINGED_INSTRUMENTS-number_of_strings,STRINGED_INSTRUMENTS,number_of_strings,12,1,1,1,1,1,0,0,0,0,0
STRINGED_INSTRUMENTS-eu_spare_part_availability_duration,STRINGED_INSTRUMENTS,eu_spare_part_availability_duration,105,1,1,1,1,1,0,0,0,0,0
STROLLER-brand,STROLLER,brand,1,1,8,8,8,1,0,1,1,1,0
STROLLER-color,STROLLER,color,2,1,8,8,8,1,0,0,0,1,1
STROLLER-material,STROLLER,material,3,1,8,8,8,1,0,0,0,1,1
STROLLER-wheel.diameter,STROLLER,wheel.diameter,4,1,8,8,8,1,0,0,0,1,0
STROLLER-fabric_type,STROLLER,fabric_type,5,1,8,8,8,1,0,1,1,1,1
STROLLER-frame.material,STROLLER,frame.material,6,1,8,8,8,1,0,0,0,1,1
STROLLER-age_range_description,STROLLER,age_range_description,7,1,8,8,8,1,0,0,0,1,1
STROLLER-harness_type,STROLLER,harness_type,8,1,8,8,8,1,0,0,0,1,0
STROLLER-maximum_weight_recommendation,STROLLER,maximum_weight_recommendation,9,1,8,8,8,1,0,0,0,1,1
STROLLER-item_weight,STROLLER,item_weight,10,1,8,8,8,1,0,1,1,1,1
STROLLER-folded_size,STROLLER,folded_size,11,1,8,8,8,1,0,0,0,1,0
STROLLER-stroller_type,STROLLER,stroller_type,15,1,8,8,8,1,0,0,0,1,0
STROLLER-rear_facing_stroller_maximum_height,STROLLER,rear_facing_stroller_maximum_height,16,1,8,8,8,1,0,0,0,1,0
STROLLER-is_car_seat_compatible,STROLLER,is_car_seat_compatible,18,1,8,8,8,1,0,0,0,1,0
STROLLER-car_seat.weight,STROLLER,car_seat.weight,19,1,8,8,8,1,0,0,0,1,0
STROLLER-item_length_width_height,STROLLER,item_length_width_height,48,1,8,8,8,1,0,0,0,1,1
STROLLER-frame.weight,STROLLER,frame.weight,49,1,8,8,8,1,0,0,0,1,0
STROLLER-number_of_cup_holders,STROLLER,number_of_cup_holders,99,1,8,8,8,1,0,0,0,1,0
STROLLER-harness_feature,STROLLER,harness_feature,100,1,8,8,8,1,0,0,0,1,0
STROLLER-stroller_seat_weight,STROLLER,stroller_seat_weight,101,1,8,8,8,1,0,0,0,1,0
STROLLER-eu_spare_part_availability_duration,STROLLER,eu_spare_part_availability_duration,105,1,8,8,8,1,0,0,0,1,0
STROLLER-bassinet.weight,STROLLER,bassinet.weight,106,1,8,8,8,1,0,0,0,1,0
STROLLER-assembly_instructions,STROLLER,assembly_instructions,107,1,8,8,8,1,0,0,0,1,0
STROLLER-canopy.material,STROLLER,canopy.material,108,1,8,8,8,1,0,0,0,1,0
STROLLER-care_instructions,STROLLER,care_instructions,109,1,8,8,8,1,0,0,0,1,0
STROLLER-import_designation,STROLLER,import_designation,110,1,8,8,8,1,0,1,1,1,0
STROLLER-included_components,STROLLER,included_components,111,1,8,8,8,1,0,0,0,1,0
STROLLER-installation_type,STROLLER,installation_type,112,1,8,8,8,1,0,0,0,1,0
STROLLER-model_number,STROLLER,model_number,113,1,4,4,4,1,0,0,0,1,0
STROLLER-rear_facing_maximum_weight,STROLLER,rear_facing_maximum_weight,114,1,4,4,4,1,0,0,0,1,0
STROLLER-rear_facing_minimum_weight,STROLLER,rear_facing_minimum_weight,115,1,4,4,4,1,0,0,0,1,0
STROLLER-seat.material_type,STROLLER,seat.material_type,116,1,4,4,4,1,0,0,0,1,0
STROLLER-seating_capacity,STROLLER,seating_capacity,117,1,4,4,4,1,0,0,0,1,0
STROLLER-specification_met,STROLLER,specification_met,118,1,4,4,4,1,0,0,0,1,0
STROLLER-tire.material,STROLLER,tire.material,119,1,4,4,4,1,0,0,0,1,0
STROLLER-warranty_description,STROLLER,warranty_description,120,1,4,4,4,1,0,1,1,1,0
STROLLER-rear_facing_car_seat_maximum_height,STROLLER,rear_facing_car_seat_maximum_height,121,1,4,4,4,1,0,0,0,1,0
STROLLER-basket.weight_capacity_maximum,STROLLER,basket.weight_capacity_maximum,122,1,4,4,4,1,0,0,0,1,0
STROLLER-special_feature,STROLLER,special_feature,123,1,4,4,4,1,0,0,0,1,0
STROLLER-front_wheel,STROLLER,front_wheel,124,1,4,4,4,1,0,0,0,1,0
STROLLER-back_wheel.diameter,STROLLER,back_wheel.diameter,125,1,4,4,4,1,0,0,0,1,0
STROLLER-car_seat.weight_capacity_maximum,STROLLER,car_seat.weight_capacity_maximum,126,1,4,4,4,1,0,0,0,1,0
STROLLER-is_electric,STROLLER,is_electric,127,1,4,4,4,1,0,0,0,1,0
STROLLER-has_builtin_light,STROLLER,has_builtin_light,128,1,4,4,4,1,0,0,0,1,0
STROLLER-number_of_wheels,STROLLER,number_of_wheels,129,1,4,4,4,1,0,0,0,1,0
STROLLER-front_wheel.diameter,STROLLER,front_wheel.diameter,130,1,4,4,4,1,0,0,0,1,0
STROLLER-folded_item_length_width_height,STROLLER,folded_item_length_width_height,131,1,4,4,4,1,0,0,0,1,0
STROLLER-auto_lock_fold,STROLLER,auto_lock_fold,132,1,4,4,4,1,0,0,0,1,0
STROLLER-anti_pinch_points,STROLLER,anti_pinch_points,133,1,4,4,4,1,0,0,0,1,0
STROLLER-all_terrain,STROLLER,all_terrain,134,1,4,4,4,1,0,0,0,1,0
STROLLER-attached_toy_bar,STROLLER,attached_toy_bar,135,1,4,4,4,1,0,0,0,1,0
STROLLER-adjustable_backrest,STROLLER,adjustable_backrest,136,1,4,4,4,1,0,0,0,1,0
STROLLER-canopy_window,STROLLER,canopy_window,137,1,4,4,4,1,0,0,0,1,0
STROLLER-belly_bar,STROLLER,belly_bar,138,1,4,4,4,1,0,0,0,1,0
STROLLER-brake_lock_indicator,STROLLER,brake_lock_indicator,139,1,4,4,4,1,0,0,0,1,0
STROLLER-belly_bar_toy,STROLLER,belly_bar_toy,140,1,4,4,4,1,0,0,0,1,0
STROLLER-bassinet_compatible,STROLLER,bassinet_compatible,141,1,4,4,4,1,0,0,0,1,0
STROLLER-accessory_child_tray,STROLLER,accessory_child_tray,142,1,2,2,2,1,0,0,0,1,0
STROLLER-five_point_harness,STROLLER,five_point_harness,143,1,2,2,2,1,0,0,0,1,0
STROLLER-has_standing_fold,STROLLER,has_standing_fold,144,1,2,2,2,1,0,0,0,1,0
STROLLER-has_adjustable_handlebar,STROLLER,has_adjustable_handlebar,145,1,2,2,2,1,0,0,0,1,0
STROLLER-carry_bag,STROLLER,carry_bag,146,1,2,2,2,1,0,0,0,1,0
STROLLER-compatible_infant_carseat,STROLLER,compatible_infant_carseat,147,1,2,2,2,1,0,0,0,1,0
STROLLER-has_fully_reclining_seat,STROLLER,has_fully_reclining_seat,148,1,2,2,2,1,0,0,0,1,0
STROLLER-is_double_stroller,STROLLER,is_double_stroller,149,1,2,2,2,1,0,0,0,1,0
STROLLER-fabric_non_toxic,STROLLER,fabric_non_toxic,150,1,2,2,2,1,0,0,0,1,0
STROLLER-has_adjustable_calf_support,STROLLER,has_adjustable_calf_support,151,1,2,2,2,1,0,0,0,1,0
STROLLER-has_removable_bumpers,STROLLER,has_removable_bumpers,152,1,2,2,2,1,0,0,0,1,0
STROLLER-handlebar_rotation_lock,STROLLER,handlebar_rotation_lock,153,1,2,2,2,1,0,0,0,1,0
STROLLER-has_belly_bar,STROLLER,has_belly_bar,154,1,2,2,2,1,0,0,0,1,0
STROLLER-has_toy_attachment,STROLLER,has_toy_attachment,155,1,2,2,2,1,0,0,0,1,0
STROLLER-sit_to_stand,STROLLER,sit_to_stand,156,1,2,2,2,1,0,0,0,1,0
STROLLER-has_one_step_brakes,STROLLER,has_one_step_brakes,157,1,2,2,2,1,0,0,0,1,0
STROLLER-has_one_hand_fold,STROLLER,has_one_hand_fold,158,1,2,2,2,1,0,0,0,1,0
STROLLER-peekaboo_window,STROLLER,peekaboo_window,159,1,2,2,2,1,0,0,0,1,0
STROLLER-wheel_reflectors,STROLLER,wheel_reflectors,160,1,2,2,2,1,0,0,0,1,0
STROLLER-has_cupholder_for_parents,STROLLER,has_cupholder_for_parents,161,1,2,2,2,1,0,0,0,1,0
STROLLER-has_sunshade,STROLLER,has_sunshade,162,1,2,2,2,1,0,0,0,1,0
STROLLER-seat_toy_bar,STROLLER,seat_toy_bar,163,1,2,2,2,1,0,0,0,1,0
STROLLER-has_adjustable_seat_back,STROLLER,has_adjustable_seat_back,164,1,2,2,2,1,0,0,0,1,0
STROLLER-wheel_swivel,STROLLER,wheel_swivel,165,1,2,2,2,1,0,0,0,1,0
STROLLER-has_spring_suspension,STROLLER,has_spring_suspension,166,1,2,2,2,1,0,0,0,1,0
STROLLER-folding_pinch_protection,STROLLER,folding_pinch_protection,167,1,2,2,2,1,0,0,0,1,0
STROLLER-rear_wheel_suspension,STROLLER,rear_wheel_suspension,168,1,2,2,2,1,0,0,0,1,0
STROLLER-has_shock_absorbers,STROLLER,has_shock_absorbers,169,1,2,2,2,1,0,0,0,1,0
STROLLER-has_sit_to_stand_feature,STROLLER,has_sit_to_stand_feature,170,1,1,1,1,1,0,0,0,1,0
STROLLER-has_reversible_seat,STROLLER,has_reversible_seat,171,1,1,1,1,1,0,0,0,1,0
STROLLER-has_side_impact_protection,STROLLER,has_side_impact_protection,172,1,1,1,1,1,0,0,0,1,0
STROLLER-car_seat_compatibility,STROLLER,car_seat_compatibility,173,1,1,1,1,1,0,0,0,1,0
STROLLER-has_adjustable_seat_angle,STROLLER,has_adjustable_seat_angle,174,1,1,1,1,1,0,0,0,1,0
STROLLER-wheel_guards,STROLLER,wheel_guards,175,1,1,1,1,1,0,0,0,1,0
STROLLER-stand_on_fold,STROLLER,stand_on_fold,176,1,1,1,1,1,0,0,0,1,0
STROLLER-has_runaway_prevention,STROLLER,has_runaway_prevention,177,1,1,1,1,1,0,0,0,1,0
STROLLER-has_adjustable_seat_depth,STROLLER,has_adjustable_seat_depth,178,1,1,1,1,1,0,0,0,1,0
STROLLER-has_uv_protective_canopy,STROLLER,has_uv_protective_canopy,179,1,1,1,1,1,0,0,0,1,0
STROLLER-has_weather_shield,STROLLER,has_weather_shield,180,1,1,1,1,1,0,0,0,1,0
STROLLER-easy_fold,STROLLER,easy_fold,181,1,1,1,1,1,0,0,0,1,0
STROLLER-carry_handle_cover,STROLLER,carry_handle_cover,182,1,1,1,1,1,0,0,0,1,0
STROLLER-has_auto_lock,STROLLER,has_auto_lock,23672874,1,1,1,1,1,0,0,0,1,0
STROLLER-seat_recline_positions,STROLLER,seat_recline_positions,41382215,1,1,1,1,1,0,0,0,1,0
STROLLER-maximum_age_capacity,STROLLER,maximum_age_capacity,115758194,1,1,1,1,1,0,0,0,1,0
STROLLER-canopy_upf_rating,STROLLER,canopy_upf_rating,268045011,1,1,1,1,1,0,0,0,1,0
STROLLER-seat_padding_material,STROLLER,seat_padding_material,330645320,1,1,1,1,1,0,0,0,1,0
STROLLER-has_reflective_wheels,STROLLER,has_reflective_wheels,483874036,1,1,1,1,1,0,0,0,1,0
STROLLER-leg_rest_positions,STROLLER,leg_rest_positions,486655571,1,1,1,1,1,0,0,0,1,0
STROLLER-has_storage_pocket,STROLLER,has_storage_pocket,500156791,1,1,1,1,1,0,0,0,1,0
STROLLER-seat_canopy,STROLLER,seat_canopy,514442708,1,1,1,1,1,0,0,0,1,0
STROLLER-canopy_coverage_area,STROLLER,canopy_coverage_area,659229663,1,1,1,1,1,0,0,0,1,0
STROLLER-seatbelt_strap_material,STROLLER,seatbelt_strap_material,676060770,1,1,1,1,1,0,0,0,1,0
STROLLER-shock_absorber_type,STROLLER,shock_absorber_type,701185679,1,1,1,1,1,0,0,0,1,0
STROLLER-sunshade_spf,STROLLER,sunshade_spf,710295741,1,1,1,1,1,0,0,0,1,0
STROLLER-has_parent_tray,STROLLER,has_parent_tray,803692401,1,1,1,1,1,0,0,0,1,0
STROLLER-number_of_canopy_positions,STROLLER,number_of_canopy_positions,909640366,1,1,1,1,1,0,0,0,1,0
STROLLER-runover_safety_shield,STROLLER,runover_safety_shield,938606156,1,1,1,1,1,0,0,0,1,0
STROLLER_PROTECTION_SHIELD-brand,STROLLER_PROTECTION_SHIELD,brand,1,1,8,8,8,1,0,1,1,0,0
STROLLER_PROTECTION_SHIELD-color,STROLLER_PROTECTION_SHIELD,color,2,1,8,8,8,1,0,0,0,0,0
STROLLER_PROTECTION_SHIELD-material,STROLLER_PROTECTION_SHIELD,material,3,1,4,4,4,1,0,0,0,0,0
STROLLER_PROTECTION_SHIELD-item_dimensions,STROLLER_PROTECTION_SHIELD,item_dimensions,4,1,4,4,4,1,0,0,0,0,0
STROLLER_PROTECTION_SHIELD-item_weight,STROLLER_PROTECTION_SHIELD,item_weight,5,1,4,4,4,1,0,1,1,0,0
STROLLER_PROTECTION_SHIELD-water_resistance_level,STROLLER_PROTECTION_SHIELD,water_resistance_level,6,1,4,4,4,1,0,0,0,0,0
STROLLER_PROTECTION_SHIELD-closure.type,STROLLER_PROTECTION_SHIELD,closure.type,7,1,4,4,4,1,0,0,0,0,0
STROLLER_PROTECTION_SHIELD-compatibility_options,STROLLER_PROTECTION_SHIELD,compatibility_options,8,1,4,4,4,1,0,0,0,0,0
STROLLER_PROTECTION_SHIELD-item_length_width_height,STROLLER_PROTECTION_SHIELD,item_length_width_height,49,1,4,4,4,1,0,0,0,0,0
STROLLER_PROTECTION_SHIELD-eu_spare_part_availability_duration,STROLLER_PROTECTION_SHIELD,eu_spare_part_availability_duration,105,1,4,4,4,1,0,0,0,0,0
SUGAR-brand,SUGAR,brand,1,1,8,8,8,1,0,1,1,1,0
SUGAR-item_form,SUGAR,item_form,2,1,8,8,8,1,0,0,0,1,1
SUGAR-flavor,SUGAR,flavor,3,1,8,8,8,1,0,0,0,1,0
SUGAR-diet_type,SUGAR,diet_type,4,1,8,8,8,1,0,1,1,1,0
SUGAR-serving_recommendation,SUGAR,serving_recommendation,5,1,8,8,8,1,0,0,0,1,0
SUGAR-item_weight,SUGAR,item_weight,6,1,4,4,4,1,0,1,1,1,1
SUGAR-container.type,SUGAR,container.type,7,1,4,4,4,1,0,0,0,1,0
SUGAR-number_of_items,SUGAR,number_of_items,8,1,4,4,4,1,0,0,0,1,0
SUGAR-unit_count,SUGAR,unit_count,9,1,4,4,4,1,0,0,0,1,1
SUGAR-nutritional_info,SUGAR,nutritional_info,10,1,4,4,4,1,0,0,0,1,0
SUGAR-item_package_quantity,SUGAR,item_package_quantity,11,1,2,2,2,1,0,0,0,1,0
SUGAR-serving_range,SUGAR,serving_range,12,1,2,2,2,1,0,0,0,1,0
SUGAR-specialty,SUGAR,specialty,13,1,2,2,2,1,0,0,0,1,0
